PDI-H-COOH,,PDI-Me-COOH,,PDI-OMe-COOH
Wavenumber,intensity,Wavenumber,intensity,Wavenumber,intensity
3736.405,80.35313,3736.405,82.83915,3736.405,91.62366
3736.887,80.36565,3736.887,82.816,3736.887,91.63546
3737.369,80.3777,3737.369,82.76731,3737.369,91.65945
3737.851,80.3855,3737.851,82.70895,3737.851,91.68771
3738.333,80.38732,3738.333,82.65476,3738.333,91.71355
3738.816,80.38301,3738.816,82.61472,3738.816,91.73196
3739.298,80.37328,3739.298,82.596,3739.298,91.73883
3739.78,80.35916,3739.78,82.60436,3739.78,91.73067
3740.262,80.34211,3740.262,82.64332,3740.262,91.70557
3740.744,80.32391,3740.744,82.71224,3740.744,91.66481
3741.226,80.30685,3741.226,82.8037,3741.226,91.61433
3741.708,80.29385,3741.708,82.9016,3741.708,91.56551
3742.19,80.28797,3742.19,82.98183,3742.19,91.53351
3742.673,80.29141,3742.673,83.01852,3742.673,91.53274
3743.155,80.30326,3743.155,82.9973,3743.155,91.56774
3743.637,80.31798,3743.637,82.92968,3743.637,91.62448
3744.119,80.3278,3744.119,82.84924,3744.119,91.67493
3744.601,80.32902,3744.601,82.78291,3744.601,91.69972
3745.083,80.32413,3745.083,82.73353,3745.083,91.70245
3745.565,80.31683,3745.565,82.69655,3745.565,91.69553
3746.047,80.30834,3746.047,82.6745,3746.047,91.68529
3746.53,80.29863,3746.53,82.6702,3746.53,91.67345
3747.012,80.28813,3747.012,82.6788,3747.012,91.66322
3747.494,80.27802,3747.494,82.68764,3747.494,91.66025
3747.976,80.26955,3747.976,82.68227,3747.976,91.66998
3748.458,80.26344,3748.458,82.65436,3748.458,91.69357
3748.94,80.25986,3748.94,82.60805,3748.94,91.72536
3749.422,80.25875,3749.422,82.55975,3749.422,91.75469
3749.904,80.26051,3749.904,82.52998,3749.904,91.77161
3750.386,80.26541,3750.386,82.53113,3750.386,91.77278
3750.869,80.27293,3750.869,82.56001,3750.869,91.76286
3751.351,80.28116,3751.351,82.60009,3751.351,91.75068
3751.833,80.28793,3751.833,82.63025,3751.833,91.74442
3752.315,80.29208,3752.315,82.63593,3752.315,91.74802
3752.797,80.29353,3752.797,82.61526,3752.797,91.76038
3753.279,80.29269,3753.279,82.57716,3753.279,91.77675
3753.761,80.29014,3753.761,82.53419,3753.761,91.792
3754.243,80.28653,3754.243,82.49614,3754.243,91.80286
3754.726,80.28247,3754.726,82.46708,3754.726,91.80872
3755.208,80.2786,3755.208,82.44598,3755.208,91.81091
3755.69,80.27541,3755.69,82.4293,3755.69,91.81155
3756.172,80.27322,3756.172,82.41378,3756.172,91.81228
3756.654,80.27213,3756.654,82.39851,3756.654,91.81378
3757.136,80.27222,3757.136,82.38515,3757.136,91.81585
3757.618,80.27323,3757.618,82.37695,3757.618,91.81791
3758.1,80.27448,3758.1,82.37702,3758.1,91.81899
3758.583,80.27473,3758.583,82.3869,3758.583,91.81773
3759.064,80.27253,3759.064,82.40515,3759.064,91.81272
3759.547,80.26694,3759.547,82.42725,3759.547,91.80325
3760.029,80.2583,3760.029,82.44667,3760.029,91.79051
3760.511,80.2482,3760.511,82.45803,3760.511,91.77708
3760.993,80.23866,3760.993,82.46003,3760.993,91.76558
3761.475,80.23134,3761.475,82.45564,3761.475,91.75776
3761.957,80.22711,3761.957,82.44872,3761.957,91.75465
3762.439,80.22622,3762.439,82.44138,3762.439,91.75729
3762.921,80.22833,3762.921,82.43315,3762.921,91.76662
3763.404,80.23241,3763.404,82.42322,3763.404,91.78214
3763.886,80.23656,3763.886,82.41317,3763.886,91.80033
3764.368,80.23863,3764.368,82.40781,3764.368,91.81509
3764.85,80.23715,3764.85,82.41229,3764.85,91.82027
3765.332,80.23241,3765.332,82.42738,3765.332,91.81394
3765.814,80.22632,3765.814,82.44839,3765.814,91.79945
3766.296,80.22102,3766.296,82.46809,3766.296,91.78291
3766.778,80.2178,3766.778,82.48025,3766.778,91.76985
3767.26,80.21688,3767.26,82.48074,3767.26,91.76344
3767.743,80.21754,3767.743,82.46825,3767.743,91.7641
3768.225,80.21844,3768.225,82.44562,3768.225,91.76926
3768.707,80.21783,3768.707,82.42059,3768.707,91.77357
3769.189,80.21465,3769.189,82.4033,3769.189,91.77148
3769.671,80.20918,3769.671,82.40037,3769.671,91.76095
3770.153,80.20313,3770.153,82.41025,3770.153,91.74527
3770.635,80.19852,3770.635,82.42519,3770.635,91.73065
3771.117,80.19623,3771.117,82.43737,3771.117,91.72157
3771.6,80.19592,3771.6,82.44305,3771.6,91.71889
3772.082,80.19664,3772.082,82.44238,3772.082,91.72092
3772.564,80.19753,3772.564,82.43737,3772.564,91.72533
3773.046,80.19803,3773.046,82.4302,3773.046,91.73035
3773.528,80.1979,3773.528,82.42269,3773.528,91.73487
3774.01,80.19714,3774.01,82.41589,3774.01,91.73858
3774.492,80.19593,3774.492,82.41,3774.492,91.74171
3774.974,80.1947,3774.974,82.40437,3774.974,91.74484
3775.457,80.19399,3775.457,82.39779,3775.457,91.74887
3775.939,80.19445,3775.939,82.38892,3775.939,91.75453
3776.421,80.19656,3776.421,82.3769,3776.421,91.76226
3776.903,80.20041,3776.903,82.36197,3776.903,91.77164
3777.385,80.2053,3777.385,82.34624,3777.385,91.78081
3777.867,80.20967,3777.867,82.33412,3777.867,91.78613
3778.349,80.21129,3778.349,82.33141,3778.349,91.78294
3778.831,80.20827,3778.831,82.34177,3778.831,91.7683
3779.313,80.20042,3779.313,82.36271,3779.313,91.74393
3779.796,80.18961,3779.796,82.38556,3779.796,91.7168
3780.278,80.17865,3780.278,82.40052,3780.278,91.69532
3780.76,80.1699,3780.76,82.40246,3780.76,91.68493
3781.242,80.16417,3781.242,82.39172,3781.242,91.68665
3781.724,80.16125,3781.724,82.37131,3781.724,91.69878
3782.206,80.1601,3782.206,82.34462,3782.206,91.7183
3782.688,80.15942,3782.688,82.31533,3782.688,91.74136
3783.17,80.15776,3783.17,82.28817,3783.17,91.76305
3783.653,80.15411,3783.653,82.26921,3783.653,91.77782
3784.135,80.14838,3784.135,82.26334,3784.135,91.78155
3784.617,80.14183,3784.617,82.27158,3784.617,91.77367
3785.099,80.13632,3785.099,82.29004,3785.099,91.7575
3785.581,80.13341,3785.581,82.31198,3785.581,91.7384
3786.063,80.13352,3786.063,82.33098,3786.063,91.72095
3786.545,80.13596,3786.545,82.34308,3786.545,91.70753
3787.027,80.13943,3787.027,82.34711,3787.027,91.69838
3787.51,80.14273,3787.51,82.34422,3787.51,91.69244
3787.991,80.14491,3787.991,82.33701,3787.991,91.68833
3788.474,80.14549,3788.474,82.32843,3788.474,91.68505
3788.956,80.14445,3788.956,82.3209,3788.956,91.68228
3789.438,80.14188,3789.438,82.31561,3789.438,91.68049
3789.92,80.13787,3789.92,82.31247,3789.92,91.68021
3790.402,80.13242,3790.402,82.31078,3790.402,91.68153
3790.884,80.12556,3790.884,82.30988,3790.884,91.68392
3791.366,80.11751,3791.366,82.30956,3791.366,91.68625
3791.848,80.10892,3791.848,82.31,3791.848,91.68744
3792.331,80.10085,3792.331,82.31119,3792.331,91.68717
3792.813,80.09449,3792.813,82.312,3792.813,91.68632
3793.295,80.09093,3793.295,82.30977,3793.295,91.68681
3793.777,80.09081,3793.777,82.30099,3793.777,91.691
3794.259,80.09398,3794.259,82.28301,3794.259,91.70013
3794.741,80.09928,3794.741,82.25702,3794.741,91.71272
3795.223,80.10455,3795.223,82.22973,3795.223,91.72393
3795.705,80.10727,3795.705,82.21169,3795.705,91.72714
3796.188,80.10577,3796.188,82.21171,3796.188,91.71787
3796.67,80.09991,3796.67,82.23166,3796.67,91.69661
3797.152,80.09085,3797.152,82.26629,3797.152,91.66809
3797.634,80.08015,3797.634,82.30719,3797.634,91.63806
3798.116,80.06923,3798.116,82.34511,3798.116,91.6116
3798.598,80.05959,3798.598,82.36987,3798.598,91.59345
3799.08,80.05273,3799.08,82.37067,3799.08,91.58836
3799.562,80.04961,3799.562,82.34042,3799.562,91.59847
3800.044,80.04955,3800.044,82.28407,3800.044,91.61913
3800.527,80.05001,3800.527,82.22422,3800.527,91.6367
3801.009,80.04817,3801.009,82.19162,3801.009,91.63569
3801.491,80.04386,3801.491,82.19931,3801.491,91.61365
3801.973,80.03967,3801.973,82.23003,3801.973,91.58536
3802.455,80.03713,3802.455,82.25846,3802.455,91.56635
3802.937,80.03529,3802.937,82.27564,3802.937,91.55909
3803.419,80.03253,3803.419,82.28665,3803.419,91.55754
3803.901,80.02878,3803.901,82.29666,3803.901,91.55725
3804.384,80.02524,3804.384,82.30431,3804.384,91.55867
3804.866,80.02335,3804.866,82.30405,3804.866,91.5649
3805.348,80.02351,3805.348,82.2925,3805.348,91.57735
3805.83,80.02465,3805.83,82.27417,3805.83,91.59242
3806.312,80.02482,3806.312,82.26035,3806.312,91.60286
3806.794,80.02328,3806.794,82.25941,3806.794,91.60434
3807.276,80.02151,3807.276,82.26807,3807.276,91.6005
3807.758,80.02145,3807.758,82.27611,3807.758,91.59922
3808.24,80.02364,3808.24,82.27707,3808.24,91.6048
3808.723,80.02697,3808.723,82.27159,3808.723,91.61636
3809.205,80.02997,3809.205,82.26305,3809.205,91.63054
3809.687,80.03136,3809.687,82.25412,3809.687,91.64423
3810.169,80.03032,3810.169,82.24664,3810.169,91.65471
3810.651,80.0264,3810.651,82.24287,3810.651,91.65943
3811.133,80.01967,3811.133,82.24584,3811.133,91.65612
3811.615,80.01091,3811.615,82.25842,3811.615,91.64403
3812.097,80.00145,3812.097,82.28128,3812.097,91.62473
3812.58,79.993,3812.58,82.3112,3812.58,91.6026
3813.062,79.98726,3813.062,82.34051,3813.062,91.58415
3813.544,79.98541,3813.544,82.3587,3813.544,91.57629
3814.026,79.98756,3814.026,82.35697,3814.026,91.58311
3814.508,79.99222,3814.508,82.33448,3814.508,91.6021
3814.99,79.99644,3814.99,82.30167,3814.99,91.62266
3815.472,79.99774,3815.472,82.2744,3815.472,91.63158
3815.954,79.99628,3815.954,82.26049,3815.954,91.62328
3816.437,79.9945,3816.437,82.25467,3816.437,91.604
3816.919,79.99427,3816.919,82.24865,3816.919,91.58384
3817.401,79.99557,3817.401,82.23997,3817.401,91.56881
3817.883,79.99763,3817.883,82.22959,3817.883,91.5611
3818.365,80.00028,3818.365,82.21617,3818.365,91.56271
3818.847,80.00394,3818.847,82.19559,3818.847,91.57624
3819.329,80.00849,3819.329,82.16682,3819.329,91.60143
3819.811,80.01228,3819.811,82.13963,3819.811,91.6301
3820.293,80.01239,3820.293,82.13441,3820.293,91.64627
3820.776,80.0075,3820.776,82.16444,3820.776,91.6371
3821.258,80.00041,3821.258,82.2147,3821.258,91.60806
3821.74,79.99563,3821.74,82.25163,3821.74,91.57922
3822.222,79.99463,3822.222,82.25647,3822.222,91.56513
3822.704,79.99566,3822.704,82.23566,3822.704,91.56573
3823.186,79.99653,3823.186,82.2049,3823.186,91.57457
3823.668,79.99639,3823.668,82.17507,3823.668,91.58659
3824.15,79.99517,3824.15,82.14963,3824.15,91.59978
3824.633,79.99277,3824.633,82.12841,3824.633,91.6132
3825.115,79.98844,3825.115,82.11211,3825.115,91.62464
3825.597,79.98122,3825.597,82.1042,3825.597,91.6302
3826.079,79.97067,3826.079,82.10909,3826.079,91.62645
3826.561,79.95806,3826.561,82.12807,3826.561,91.61327
3827.043,79.94605,3827.043,82.15727,3827.043,91.59495
3827.525,79.93738,3827.525,82.18951,3827.525,91.57767
3828.007,79.93368,3828.007,82.21799,3828.007,91.56647
3828.49,79.93506,3828.49,82.23788,3828.49,91.56367
3828.971,79.94049,3828.971,82.2466,3828.971,91.56921
3829.454,79.94824,3829.454,82.24388,3829.454,91.58092
3829.936,79.95616,3829.936,82.23228,3829.936,91.595
3830.418,79.96213,3830.418,82.21715,3830.418,91.60638
3830.9,79.96462,3830.9,82.20459,3830.9,91.61063
3831.382,79.96334,3831.382,82.19862,3831.382,91.60583
3831.864,79.95918,3831.864,82.19926,3831.864,91.59346
3832.346,79.95355,3832.346,82.20368,3832.346,91.57687
3832.828,79.94742,3832.828,82.20921,3832.828,91.55897
3833.311,79.94095,3833.311,82.21548,3833.311,91.54066
3833.793,79.93376,3833.793,82.2244,3833.793,91.52132
3834.275,79.92551,3834.275,82.23814,3834.275,91.50021
3834.757,79.9166,3834.757,82.25661,3834.757,91.47818
3835.239,79.90826,3835.239,82.27572,3835.239,91.45835
3835.721,79.90236,3835.721,82.28735,3835.721,91.44549
3836.203,79.9006,3836.203,82.28165,3836.203,91.44417
3836.685,79.90374,3836.685,82.25182,3836.685,91.45588
3837.167,79.91077,3837.167,82.19908,3837.167,91.47706
3837.65,79.91904,3837.65,82.13456,3837.65,91.49943
3838.132,79.92532,3838.132,82.07548,3838.132,91.5139
3838.614,79.92741,3838.614,82.03704,3838.614,91.51548
3839.096,79.9249,3839.096,82.02525,3839.096,91.50581
3839.578,79.91901,3839.578,82.03559,3839.578,91.49136
3840.06,79.91161,3840.06,82.05723,3840.06,91.4792
3840.542,79.90446,3840.542,82.0785,3840.542,91.47417
3841.024,79.8989,3841.024,82.09105,3841.024,91.47787
3841.507,79.89556,3841.507,82.0916,3841.507,91.489
3841.989,79.89463,3841.989,82.08246,3841.989,91.50416
3842.471,79.8958,3842.471,82.07009,3842.471,91.51871
3842.953,79.89841,3842.953,82.06214,3842.953,91.52855
3843.435,79.9017,3843.435,82.06365,3843.435,91.53162
3843.917,79.90491,3843.917,82.07446,3843.917,91.5289
3844.399,79.90749,3844.399,82.08955,3844.399,91.52375
3844.881,79.90894,3844.881,82.10222,3844.881,91.51979
3845.364,79.90898,3845.364,82.10776,3845.364,91.51931
3845.846,79.90745,3845.846,82.10522,3845.846,91.52231
3846.328,79.90422,3846.328,82.09722,3846.328,91.52705
3846.81,79.89928,3846.81,82.0885,3846.81,91.53057
3847.292,79.89247,3847.292,82.08478,3847.292,91.52962
3847.774,79.88367,3847.774,82.09148,3847.774,91.52091
3848.256,79.87286,3848.256,82.11306,3848.256,91.50189
3848.738,79.86028,3848.738,82.15218,3848.738,91.47144
3849.22,79.84676,3849.22,82.20862,3849.22,91.43062
3849.703,79.83377,3849.703,82.27866,3849.703,91.38322
3850.185,79.8233,3850.185,82.35415,3850.185,91.33588
3850.667,79.81763,3850.667,82.42299,3850.667,91.29741
3851.149,79.81851,3851.149,82.47228,3851.149,91.27621
3851.631,79.82553,3851.631,82.49565,3851.631,91.2752
3852.113,79.83449,3852.113,82.50357,3852.113,91.28503
3852.595,79.8383,3852.595,82.52149,3852.595,91.28512
3853.077,79.8331,3853.077,82.55968,3853.077,91.26384
3853.56,79.82446,3853.56,82.58303,3853.56,91.24034
3854.042,79.82133,3854.042,82.54563,3854.042,91.24626
3854.524,79.82539,3854.524,82.44641,3854.524,91.28822
3855.006,79.83199,3855.006,82.32204,3855.006,91.34811
3855.488,79.83636,3855.488,82.20933,3855.488,91.4054
3855.97,79.83651,3855.97,82.12809,3855.97,91.44851
3856.452,79.83267,3856.452,82.08247,3856.452,91.47446
3856.934,79.82639,3856.934,82.06662,3856.934,91.48577
3857.417,79.81956,3857.417,82.07001,3857.417,91.48744
3857.898,79.81389,3857.898,82.08134,3857.898,91.48504
3858.381,79.81013,3858.381,82.09132,3858.381,91.48302
3858.863,79.80836,3858.863,82.09405,3858.863,91.48402
3859.345,79.80782,3859.345,82.08729,3859.345,91.48866
3859.827,79.80761,3859.827,82.07205,3859.827,91.49586
3860.309,79.80683,3860.309,82.05194,3860.309,91.50327
3860.791,79.80541,3860.791,82.03208,3860.791,91.50842
3861.273,79.80419,3861.273,82.01725,3861.273,91.50984
3861.755,79.80489,3861.755,82.01003,3861.755,91.50805
3862.238,79.80913,3862.238,82.01045,3862.238,91.50498
3862.72,79.81742,3862.72,82.01743,3862.72,91.50227
3863.202,79.82806,3863.202,82.0308,3863.202,91.49906
3863.684,79.83736,3863.684,82.05204,3863.684,91.49175
3864.166,79.84123,3864.166,82.08183,3864.166,91.47646
3864.648,79.83746,3864.648,82.11682,3864.648,91.45264
3865.13,79.82701,3865.13,82.1499,3865.13,91.42457
3865.612,79.81315,3865.612,82.17496,3865.612,91.39828
3866.094,79.79931,3866.094,82.18994,3866.094,91.37839
3866.577,79.788,3866.577,82.19466,3866.577,91.36765
3867.059,79.78054,3867.059,82.18649,3867.059,91.36869
3867.541,79.77717,3867.541,82.16003,3867.541,91.38403
3868.023,79.77663,3868.023,82.11228,3868.023,91.41298
3868.505,79.77566,3868.505,82.05132,3868.505,91.44714
3868.987,79.7702,3868.987,81.99899,3868.987,91.47006
3869.469,79.75869,3869.469,81.97786,3869.469,91.46744
3869.951,79.745,3869.951,81.98914,3869.951,91.44167
3870.434,79.73569,3870.434,82.01086,3870.434,91.41128
3870.916,79.7339,3870.916,82.02125,3870.916,91.39307
3871.398,79.73792,3871.398,82.01434,3871.398,91.39124
3871.88,79.74416,3871.88,81.99559,3871.88,91.4012
3872.362,79.74952,3872.362,81.97372,3872.362,91.41609
3872.844,79.75201,3872.844,81.95792,3872.844,91.42895
3873.326,79.75079,3873.326,81.95718,3873.326,91.43343
3873.808,79.74647,3873.808,81.97628,3873.808,91.42623
3874.291,79.74127,3874.291,82.01097,3874.291,91.40978
3874.773,79.73779,3874.773,82.04944,3874.773,91.39136
3875.255,79.73708,3875.255,82.08036,3875.255,91.37776
3875.737,79.73862,3875.737,82.09898,3875.737,91.3718
3876.219,79.74106,3876.219,82.10606,3876.219,91.37307
3876.701,79.74364,3876.701,82.10324,3876.701,91.38062
3877.183,79.74645,3877.183,82.09035,3877.183,91.39462
3877.665,79.75,3877.665,82.06583,3877.665,91.41564
3878.147,79.75466,3878.147,82.02929,3878.147,91.44299
3878.63,79.76006,3878.63,81.98486,3878.63,91.47255
3879.112,79.76472,3879.112,81.94286,3879.112,91.49627
3879.594,79.76658,3879.594,81.91702,3879.594,91.50436
3880.076,79.76431,3880.076,81.91705,3880.076,91.49106
3880.558,79.75822,3880.558,81.94167,3880.558,91.45927
3881.04,79.75004,3881.04,81.9799,3881.04,91.41901
3881.522,79.74149,3881.522,82.01966,3881.522,91.38056
3882.004,79.73359,3882.004,82.05386,3882.004,91.34987
3882.487,79.72665,3882.487,82.07939,3882.487,91.32888
3882.969,79.721,3882.969,82.09378,3882.969,91.31836
3883.451,79.71674,3883.451,82.09438,3883.451,91.3187
3883.933,79.71356,3883.933,82.08151,3883.933,91.3286
3884.415,79.71054,3884.415,82.06205,3884.415,91.34306
3884.897,79.70668,3884.897,82.0484,3884.897,91.35446
3885.379,79.70214,3885.379,82.0495,3885.379,91.35758
3885.861,79.69858,3885.861,82.06249,3885.861,91.35418
3886.344,79.6974,3886.344,82.07635,3886.344,91.35005
3886.825,79.69817,3886.825,82.08356,3886.825,91.34849
3887.308,79.69929,3887.308,82.0838,3887.308,91.34856
3887.79,79.69945,3887.79,82.07921,3887.79,91.34874
3888.272,79.69856,3888.272,82.06956,3888.272,91.34938
3888.754,79.69743,3888.754,82.0517,3888.754,91.35305
3889.236,79.69675,3889.236,82.02291,3889.236,91.36201
3889.718,79.69674,3889.718,81.98492,3889.718,91.37607
3890.2,79.69673,3890.2,81.94598,3890.2,91.39134
3890.682,79.69579,3890.682,81.91797,3890.682,91.40205
3891.165,79.69353,3891.165,81.90916,3891.165,91.4043
3891.647,79.69051,3891.647,81.91872,3891.647,91.39885
3892.129,79.68768,3892.129,81.93839,3892.129,91.38966
3892.611,79.68555,3892.611,81.95903,3892.611,91.38076
3893.093,79.68404,3893.093,81.97537,3893.093,91.37394
3893.575,79.68266,3893.575,81.98608,3893.575,91.36919
3894.057,79.6809,3894.057,81.9918,3894.057,91.36584
3894.539,79.67845,3894.539,81.99362,3894.539,91.36326
3895.021,79.67513,3895.021,81.99242,3895.021,91.36092
3895.504,79.67097,3895.504,81.9889,3895.504,91.35863
3895.986,79.66619,3895.986,81.98378,3895.986,91.35628
3896.468,79.66122,3896.468,81.97797,3896.468,91.35384
3896.95,79.65641,3896.95,81.97275,3896.95,91.35136
3897.432,79.65209,3897.432,81.96998,3897.432,91.3485
3897.914,79.64826,3897.914,81.97178,3897.914,91.34461
3898.396,79.64463,3898.396,81.97977,3898.396,91.33865
3898.878,79.64083,3898.878,81.99394,3898.878,91.32971
3899.361,79.6367,3899.361,82.01186,3899.361,91.3178
3899.843,79.63247,3899.843,82.02903,3899.843,91.30407
3900.325,79.62885,3900.325,82.04066,3900.325,91.29054
3900.807,79.62658,3900.807,82.04339,3900.807,91.27953
3901.289,79.62615,3901.289,82.03596,3901.289,91.27317
3901.771,79.62746,3901.771,82.01939,3901.771,91.27266
3902.253,79.62983,3902.253,81.9969,3902.253,91.27792
3902.735,79.63201,3902.735,81.97361,3902.735,91.28726
3903.218,79.6328,3903.218,81.95552,3903.218,91.29778
3903.7,79.63165,3903.7,81.94691,3903.7,91.30659
3904.182,79.62905,3904.182,81.94803,3904.182,91.31245
3904.664,79.62607,3904.664,81.95505,3904.664,91.31598
3905.146,79.62367,3905.146,81.96302,3905.146,91.31848
3905.628,79.6219,3905.628,81.96867,3905.628,91.32082
3906.11,79.62024,3906.11,81.97108,3906.11,91.32307
3906.592,79.61794,3906.592,81.97067,3906.592,91.32518
3907.074,79.61467,3907.074,81.96808,3907.074,91.32722
3907.557,79.61043,3907.557,81.96376,3907.557,91.32945
3908.039,79.60571,3908.039,81.95816,3908.039,91.33219
3908.521,79.60117,3908.521,81.95197,3908.521,91.33547
3909.003,79.5974,3909.003,81.94614,3909.003,91.33899
3909.485,79.5948,3909.485,81.94164,3909.485,91.34223
3909.967,79.59339,3909.967,81.93916,3909.967,91.34458
3910.449,79.59283,3910.449,81.93892,3910.449,91.3455
3910.931,79.59262,3910.931,81.9407,3910.931,91.34464
3911.414,79.59224,3911.414,81.94375,3911.414,91.34198
